"seller_id","seller_city","seller_state","total_orders","total_items_sold","unique_products_sold","total_product_revenue","total_freight_value","total_revenue","average_review_score"
"4ebdc7e6cd6102a022dadc49156d4ea8","sao paulo","SP",29,32,23,928.70,369.20,1297.90,3.75
"4eeb99008a0f59d2c7759c59f9a346eb","embu das artes","SP",2,2,2,1282.00,38.95,1320.95,4.50
"4ef4c39cf3c24f326434cf0b2e48046a","sao paulo","SP",8,9,2,891.00,126.17,1017.17,3.56
"4f0d637c1197fd65405ebd755ac9f86b","taboao da serra","SP",2,2,2,199.80,32.67,232.47,5.00
"4f1f1c8666cdb6442f775c4e8caed465","belo horizonte","MG",2,2,2,944.98,125.41,1070.39,5.00
"4f40d2ed38d1cc945364a7cd202a82c7","sao paulo","SP",1,1,1,319.90,16.99,336.89,1.00
"4fae87d32467e18eb46e4a76a0a0b9ce","ronda alta","RS",1,1,1,100.90,19.90,120.80,5.00
"4fb41dff7c50136976d1a5cf004a42e2","feira de santana","BA",3,3,3,1230.00,66.77,1296.77,4.00
"4fe2f67634d00c021aa01f96b6f2d68e","maringa","PR",2,2,2,86.80,32.04,118.84,5.00
"5011f0d93373a4c5753adf58ca77af8d","santos","SP",12,22,4,1009.42,381.43,1390.85,3.55
"503c1de08ae81a2d86f17951b204db55","sao paulo","SP",22,22,2,4906.99,414.91,5321.90,4.41
"5058e8c1e82653974541e83690655b4a","itaquaquecetuba","SP",63,78,31,10022.82,3055.11,13077.93,3.08
"5075aaa8404020ae6aa8bf4792099b41","pocos de caldas","MG",13,23,6,1822.80,447.72,2270.52,3.88
"50770d25768b0486d89be26afca3108f","santo andre","SP",6,6,5,171.77,76.09,247.86,4.00
"508808d438fe2ff972ed13bb8f4a82e2","sao paulo","SP",10,11,10,294.83,122.64,417.47,4.27
"50a7e551a7b3f8d37cd6e32d8bfbe5ea","sao caetano do sul","SP",1,1,1,140.00,27.96,167.96,5.00
"50bf89f1349bc0409a268c3a49678009","jaci","SP",1,1,1,179.90,102.57,282.47,5.00
"50c361bcf670d16f6df4d52de3dff924","sao paulo","SP",1,1,1,35.00,16.60,51.60,1.00
"50c9975695009e5e6473912e83a6d1da","claudio","MG",50,68,36,3964.40,2919.55,6883.95,3.99
"51209b446b2073894bdc0face6c73ffc","vila velha","ES",2,4,1,359.60,79.28,438.88,4.00
"512d298ac2a96d1931b6bd30aa21f61d","rio de janeiro","RJ",11,12,8,7401.94,321.93,7723.87,4.25
"513a54369b6a8a6602fcb0e129c6d78d","sao bernardo do campo","SP",2,2,1,47.80,14.86,62.66,4.50
"5145090ab595c0d0b8557199f5701fbf","curitiba","PR",4,4,4,1459.60,197.85,1657.45,4.25
"5151aea44289d6c6b090ee31c2132508","marilia","SP",7,7,1,1315.30,167.17,1482.47,1.83
"515d781150feed28a6ac091bb0e3cb8c","campo grande","MS",6,6,3,1002.35,152.37,1154.72,4.17
"5160d23075764e18e07c1f4a87fad743","sao bernardo do campo","SP",34,39,29,2429.00,486.42,2915.42,4.46
"516e7738bd8f735ac19a010ee5450d8d","rio de janeiro","RJ",76,84,53,6643.09,1466.23,8109.32,4.55
"51702dc2a3e106c76dbff722b5bf0726","conchal","SP",13,14,8,2705.10,581.94,3287.04,4.36
"5194c22ed1f616ec0c0f33c571542879","santa rita do sapucai","MG",4,4,3,245.60,80.85,326.45,4.25
"519a7aa428f18d125a283cf8c014fdd6","rio do oeste","SC",3,3,1,79.70,73.10,152.80,4.00
"51a04a8a6bdcb23deccc82b0b80742cf","braganca paulista","SP",1,1,1,167.99,31.93,199.92,1.00
"51e0557bc7b86de13e946c60ee91ce39","belo horizonte","MG",1,1,1,45.80,17.60,63.40,5.00
"51e4e89242cbb846c2deff3dc015650e","rio grande","RS",16,16,10,822.58,353.17,1175.75,4.63
"51ed72984a04e5dd35c2b27e77179038","sao jose do rio preto","SP",7,7,4,1294.30,198.93,1493.23,3.57
"51f108f62cb87d61918159902c8f8583","cascavel","PR",3,3,2,303.73,75.03,378.76,4.33
"5206cc4bc2297c833e6061c49bf9c43f","osasco","SP",1,1,1,35.00,10.96,45.96,1.00
"52092ddbd3a58c450a4459bf051b2287","dois corregos","SP",6,6,4,351.70,75.35,427.05,4.33
"520b493b57809f446cb0a233bb3e25c7","santos","SP",63,73,28,3698.90,1063.97,4762.87,4.38
"522620dcb18a6b31cd7bdf73665113a9","cascavel","PR",174,180,39,57168.49,4661.32,61829.81,3.90
"5236605f4d4b0b3e4df85b850393fca0","sao paulo","SP",5,5,4,265.30,82.18,347.48,4.80
"52454f90d4c30c016768db02f88c1a74","campinas","SP",3,5,4,80.50,67.17,147.67,3.60
"52562a9f449c3dc3d53f5f5b9ed74903","parnamirim","RN",14,14,4,3266.60,444.04,3710.64,4.79
"525e75a6fb1454a2325ab1734bcec221","barueri","SP",10,11,3,657.07,120.00,777.07,3.73
"5275ca25d0358ca73864e0ae41be1320","guarulhos","SP",4,4,3,409.60,69.22,478.82,4.75
"527801b552d0077ffd170872eb49683b","garca","SP",90,92,26,17942.80,2062.56,20005.36,4.48
"52831e5990d0771cb4951d6f12928167","tupa","SP",1,1,1,65.00,13.12,78.12,3.00
"528bcf6680c36dddf07620bd35b33a6f","sao paulo","SP",2,2,2,969.98,43.86,1013.84,4.50
"528ce32f560edd11add4169f6a5b65be","sao roque","SP",2,2,2,59.80,15.30,75.10,5.00
"52956b80ae65fda598f06f6b9943e7a9","maringa","PR",3,3,1,792.00,66.85,858.85,4.00
"52a50b42accf164f9f019941e5759d9b","monte alegre do sul","SP",4,4,2,139.96,57.06,197.02,4.75
"52a52b9f656520e99716f5bc40f661c8","sao carlos","SP",7,8,6,783.10,148.12,931.22,4.13
"52ac6f920b7280e4c6d30dd94de6259b","pinhais","PR",6,7,5,5657.30,726.59,6383.89,3.29
"52b53f7061969fe471d119b6195da864","itajai","SP",1,1,1,90.00,8.37,98.37,5.00
"52bb00821bcdd358a5a5a27e1f6be5a1","osasco","SP",2,2,2,349.80,38.63,388.43,4.50
"52d76513f0c4d97f3b99570e2c94ee31","novo hamburgo","RS",19,28,15,8153.10,889.26,9042.36,3.88
"52f0fe436a347ddad7ed5f9aa4e27eaa","sao paulo","SP",21,23,16,1484.37,476.53,1960.90,3.30
"52f6f9f13ba19504c02781132a049e75","curitiba","PR",1,1,1,199.00,23.13,222.13,2.00
"52f976b17ea7f2f087f56dcc419328f6","california","PR",6,6,5,7630.00,862.65,8492.65,3.67
"52f9db5cfb423382a2fa5c9e39303202","echapora","SP",22,23,7,1269.77,358.77,1628.54,4.17
"5305693ffae2d3463377b1f6fe67b15a","penapolis","SP",1,1,1,93.56,12.99,106.55,5.00
"53088c75f948b48a7ece173ac17f0c12","triunfo","RS",3,3,2,261.70,54.53,316.23,5.00
"530ec6109d11eaaf87999465c6afee01","cascavel","PR",97,104,30,12983.81,2656.40,15640.21,4.22
"53243585a1d6dc2643021fd1853d8905","lauro de freitas","BA",358,410,23,222776.05,13080.63,235856.68,4.08
"53336f97ddbe53e2a617d07b17447b95","sao paulo","SP",1,1,1,599.50,75.33,674.83,5.00
"533d46c1b06970e99f09523a61df4972","itapetininga","SP",2,2,1,159.98,32.64,192.62,4.50
"5343d0649eca2a983820bfe93fc4d17e","santo andre","SP",71,111,48,10000.64,2392.59,12393.23,3.61
"534a01cc6df1e034e05c32028a291fa2","jundiai","SP",5,5,4,235.59,59.86,295.45,4.40
"535bf14f36346c7f59d87cece104d70c","rio de janeiro","RJ",1,1,1,50.00,7.77,57.77,4.00
"537eb890efff034a88679788b647c564","rio de janeiro","RJ",160,173,46,4679.70,2499.20,7178.90,4.16
"538caafddff204241cecbf3a02e6b3cf","sao paulo","SP",9,9,6,148.30,98.19,246.49,2.56
"539ed9e19811677513447759be5eccfc","belo horizonte","MG",2,2,2,32.83,31.09,63.92,3.00
"53b0300ca793f9834cd69c0678d35ee8","indaiatuba","SP",5,10,5,1662.15,137.31,1799.46,5.00
"53d00c40e32aeb924a84ce72b1af869d","ibitinga","SP",17,17,9,2165.85,296.22,2462.07,4.35
"53e4c6e0f4312d4d2107a8c9cddf45cd","pedreira","SP",473,522,162,30148.95,9887.24,40036.19,4.04
"54065e9aef7e9e9c2dc23b7594db021a","rio de janeiro","RJ",14,14,12,8003.00,280.43,8283.43,3.86
"5415337f1863452476d42d9f14a16a61","belo horizonte","MG",1,1,1,44.90,23.45,68.35,3.00
"54219883e72aad869adfb2a54b7bfa0f","sorocaba","SP",5,5,3,6750.00,829.55,7579.55,3.20
"542917da124346b47ea1ac79a93ce454","curitiba","PR",20,20,13,1303.90,363.18,1667.08,4.15
"5444b12c82f21c923f2639ebc722c1ea","sao pauo","SP",1,1,1,169.90,9.56,179.46,4.00
"544863df86ed3b78a04e0820d41430ee","serra","ES",1,1,1,23.90,15.27,39.17,5.00
"54583ab379489add547fe47b628db589","sao bernardo do campo","SP",10,10,6,2240.00,151.08,2391.08,4.80
"54965bbe3e4f07ae045b90b0b8541f52","foz do iguacu","PR",78,86,53,10961.30,2203.54,13164.84,2.94
"54a1852d1b8f10312c55e906355666ee","santa barbara d'oeste","SP",200,204,47,17226.44,3387.96,20614.40,4.34
"54aa8463e87776b5612f4bdc4bd5d4de","belo horizonte","MG",7,7,4,649.30,123.53,772.83,3.86
"54c04bdb5ec46762f8f08c7e8f86ed4a","florianopolis","SC",18,19,12,3281.66,476.12,3757.78,4.32
"55029529919c0123526150bd26ca8f20","contagem","MG",7,7,6,453.95,134.88,588.83,4.71
"553a440137d6e0cf776aee0bb83ac9f5","limeira","SP",2,2,2,144.80,30.34,175.14,1.00
"5563732abe64c3036cb97ad924128dd1","guarulhos","SP",2,3,3,404.00,37.60,441.60,4.67
"5566627eab3fe93fd6ee08798226101a","sao jose dos pinhais","PR",5,5,4,85.50,102.31,187.81,4.40
"556a6409838156ea299c9d1f9e2dde43","curitiba","PR",4,4,4,1362.80,86.84,1449.64,3.25
"557f22c76691849db52d2abccf0015d0","morrinhos","GO",13,14,4,865.86,326.70,1192.56,3.15
"5587130f9850696ed7fafbc91c2cee44","sao paulo","SP",2,2,2,69.80,33.69,103.49,5.00
"559d56f3b8f0bc2e5a9a62fe2ce2a39f","joinville","SC",2,2,2,385.00,48.72,433.72,2.50
"55a5b51f93f2b70ea513f5a047b0262a","sao joao del rei","MG",39,41,5,4002.30,847.08,4849.38,4.49
"55bb6fe5bebe5012e2d7d9928e1128ff","bauru","SP",15,16,11,1816.55,576.47,2393.02,3.56
"55c26bcb609f480eb7868594245febb5","tabatinga","SP",6,6,4,664.40,161.83,826.23,4.00
"55c96925041a14097b6a7825554f4ad5","sao paulo","SP",6,10,6,294.80,188.57,483.37,3.20
"55d3daac7c404d59e51c2aa2f4dc5a23","sao paulo","SP",21,28,7,4480.60,1309.88,5790.48,3.93
"55dedd83e501d8248880557d9073cbfd","rio de janeiro","RJ",8,9,8,1055.30,110.79,1166.09,4.89
"55f7a3319d80f7fdf078b8f03e6725fe","osasco","SP",22,22,4,3013.78,406.67,3420.45,3.77
"562f8cfc51f265411f487d07e9c40e7f","belo horizonte","MG",13,13,4,766.92,199.33,966.25,4.54
"562fc2f2c2863ab7e79a9e4388a58a14","campinas","SP",260,270,36,8814.20,4305.14,13119.34,4.24
"5656537e588803a555b8eb41f07a944b","brasilia","DF",174,188,72,8065.93,3377.03,11442.96,3.80
"5659d77e8d90378e39b960ad5956f64e","taubate","SP",2,2,2,182.48,30.65,213.13,2.50
"56642bcb79900e777d68e91915cb4267","sao paulo","SP",48,56,8,3657.64,814.15,4471.79,3.77
"5670f4db5b62c43d542e1b2d56b0cf7c","sao paulo","SP",22,22,14,6630.09,582.56,7212.65,4.41
"56a8b450e802502ba53a9885ee38e29f","sao bernardo do campo","SP",1,1,1,62.45,15.20,77.65,1.00
"56db5c0782e8f7ddc9343f9576ff6d16","palhoca","SC",2,2,2,734.80,57.15,791.95,3.00
"56e361f411e38dcef17cdc2a3d99628b","guarulhos","SP",5,10,4,1298.00,1857.76,3155.76,4.50
"56f413900b5166ab4d730e9ac0b12cb0","sorocaba","SP",3,3,2,151.79,42.45,194.24,4.67
"570d4583587a5fe2d47c7be89b91ad27","sao paulo","SP",2,2,2,125.25,23.67,148.92,5.00
"5721089ba9214e80074f27d5a03fc0eb","sao paulo","SP",5,7,4,245.93,66.64,312.57,5.00
"5733d806668f8712c24b9abaefbfa642","chapeco","SP",2,2,2,243.80,85.88,329.68,5.00
"5741dc2bf5044c34d0698681c5081bed","sao jose dos campos","SP",3,3,2,89.70,34.05,123.75,5.00
"575df70bde3f9f2b30bf8d2e9910d725","sao jose do rio preto","SP",27,34,17,5410.05,753.37,6163.42,4.12
"577719699805dd125d5b6fdde5943bba","nova petropolis","RS",8,8,8,1077.80,209.56,1287.36,4.38
"578460d8319c51dab351cd9db95eadfe","goiania","GO",1,1,1,235.00,35.45,270.45,3.00
"578fa3a9cb6b6dceab39231ad59cdaca","fortaleza","CE",3,3,2,150.00,37.20,187.20,3.67
"5795aebfe331fbcd02a2c4b679fb7952","palhoca","SC",6,6,3,1280.00,156.09,1436.09,3.83
"579891617139df7d8671d373f0669622","rio de janeiro","RJ",8,8,7,280.30,128.20,408.50,4.50
"57a834594e1e9e9219603bfec184eadc","santa rosa","RS",1,1,1,139.00,27.05,166.05,5.00
"57c764b4a836300be881e2ff86e449f9","ribeirao preto","SP",29,30,12,1211.00,470.11,1681.11,4.17
"57d2ba47f7a3209aa347532ae75c1165","sao bento do sul","SC",2,2,2,318.00,140.24,458.24,4.00
"57df9869a600bd6b7c405f2a862eccfb","santa rita do sapucai","MG",5,5,1,125.00,72.21,197.21,4.40
"57e632711dec9ec14ca7546769483e7e","navegantes","SC",62,65,20,6350.06,1207.98,7558.04,4.45
"57fe6232e67823593374a2281d7a8af8","capivari","SP",8,8,7,178.68,105.36,284.04,4.75
"582d4f8675b945722eda7c0cb61ba4c7","bertioga","SP",59,71,25,4702.96,980.97,5683.93,4.11
"585175ec331ea177fa47199e39a6170a","montes claros","MG",1,1,1,3549.00,53.47,3602.47,5.00
"586a871d4f1221763fddb6ceefdeb95e","porto alegre","RS",1,2,1,198.00,41.48,239.48,1.00
"5882820ef11c4c068eea0677a7a879b4","caxias do sul","RS",14,14,6,9925.50,739.31,10664.81,4.15
"5882f40daf39bc2a465e0cb453ddc222","sao paulo","SP",1,1,1,640.00,58.90,698.90,2.00
"58b98ccb79873e04eac4357cacc590d9","campinas","SP",1,1,1,23.00,8.91,31.91,1.00
"58c851d1a3c7cd3da329eb59453fed44","rio claro","SP",2,2,1,268.99,24.27,293.26,5.00
"58e4b302b54937e55a678c4d15111da4","colombo","PR",3,3,3,279.79,49.06,328.85,2.33
"58f1a6197ed863543e0136bdedb3fce2","conselheiro lafaiete","MG",44,45,11,6833.00,1070.69,7903.69,4.16
"59417c56835dd8e2e72f91f809cd4092","limeira","SP",18,18,9,36459.00,1198.77,37657.77,4.28
"594f9aaa48e5bf431f011ddc5669b0d5","contagem","MG",37,38,24,3248.80,887.61,4136.41,4.58
"5962468f885ea01a1b6a97a218797b0a","curitiba","PR",8,9,4,791.00,137.04,928.04,3.75
"596849622429351f47b32e6cae1055ff","mogi das cruses","SP",14,14,12,1104.70,160.49,1265.19,4.00
"5996cddab893a4652a15592fb58ab8db","presidente prudente","SP",1,1,1,810.00,70.75,880.75,5.00
"59b22a78efb79a4797979612b885db36","uberlandia","MG",125,133,67,27184.50,4897.57,32082.07,3.97
"59bbc819b99a733f02f0d6b49d1c253d","campinas","SP",2,2,1,139.80,22.95,162.75,5.00
"59cd88080b93f3c18508673122d26169","praia grande","SP",10,12,10,392.33,175.38,567.71,4.75
"59cea8e446d3834393058e7e0666b6fb","maringa","PR",10,10,5,696.60,204.54,901.14,4.60
"59de1d4c8c057c2a53acd4ca66531af2","curitiba","PR",1,1,1,135.00,21.75,156.75,5.00
"59fb871bf6f4522a87ba567b42dafecf","sao paulo","SP",126,128,23,21708.57,2046.19,23754.76,4.21
"5a05a16bb50629ee31afab8a6d4c2674","caxias do sul","RS",14,15,5,794.30,281.18,1075.48,4.00
"5a32c398a06c345440bf2a683b017ad3","rio de janeiro","RJ",2,2,2,79.80,23.17,102.97,3.00
"5a413ade68e8f8d93071a7f52a64cb9e","sao paulo","SP",14,14,4,778.90,153.77,932.67,4.64
"5a4236931428800e9d9cc04af0987118","sao paulo","SP",1,3,1,44.97,45.69,90.66,5.00
"5a425cc503b39b262a847fd6212bf53b","londrina","PR",15,15,9,1360.59,269.51,1630.10,4.21
"5a6a02f419701fc8c605af71d4fc57a4","americana","SP",10,11,9,600.50,113.91,714.41,4.82
"5a8e7d5003a1f221f9e1d6e411de7c23","campinas","SP",139,181,69,11171.90,2694.29,13866.19,4.17
"5a93f3ab0ef4c84ed5e1b5dbf23978bc","monteiro lobato","SP",39,44,8,2338.25,697.14,3035.39,4.73
"5a9b3bcab695173c820e53934574ae80","salto","SP",1,1,1,139.00,64.77,203.77,5.00
"5a9c0859cb00fd8aa4db443837f0a700","treze tilias","SC",2,2,2,208.00,47.59,255.59,4.50
"5aaa890629f83706d8d9bfecd8377c1c","petropolis","RJ",1,1,1,48.90,17.92,66.82,1.00
"5ab05b6d86d417796c69ffd6774ec832","assis","SP",10,12,2,1886.10,256.75,2142.85,3.67
"5abb8ea023c77787f2c15da891c8d384","joinville","SC",13,13,5,2241.00,746.20,2987.20,3.92
"5acd070dd3fe441bbb2ec1f1ede515ee","jundiai","SP",7,8,5,764.17,122.20,886.37,2.75
"5b07547f10dd980738a1a27f685af669","guarulhos","SP",13,14,3,1134.60,185.47,1320.07,4.50
"5b0cc932433fa5184b5b94bfe6bcc256","ibitinga","SP",12,17,4,1437.80,556.29,1994.09,3.47
"5b179e9e8cc7ab6fd113a46ca584da81","sao paulo","SP",34,36,9,5173.50,665.64,5839.14,3.51
"5b2e94f2c22b39ccc24d34ad0f669672","sao paulo","SP",10,10,5,949.78,390.36,1340.14,4.90
"5b33b527da3c5b969cc99dc435cad09a","paranavai","PR",16,17,7,1872.79,365.55,2238.34,4.12
"5b35136197710e16ac5e7b7c2bd4ea85","rio de janeiro","RJ",7,9,5,3104.20,246.09,3350.29,2.56
"5b51032eddd242adc84c38acab88f23d","borda da mata","MG",12,14,9,3280.00,268.95,3548.95,3.79
"5b581417df4480f632484ba681e53944","florianopolis","SC",12,13,9,1790.60,585.70,2376.30,3.31
"5b664594895aefb418afaee6d40a9a23","petropolis","RJ",16,22,3,1008.80,226.38,1235.18,3.64
"5b67882648febfb6e1225e6ad7164f6b","umuarama","PR",27,30,24,6813.48,618.94,7432.42,4.03
"5b8154610ebb21fb90eb587365e673df","sao jose dos campos","SP",38,41,17,9397.54,1077.44,10474.98,4.20
"5b85809efd0d0e4dea1a9544e1280ed9","presidente prudente","SP",12,14,8,1804.60,292.76,2097.36,4.36
"5b925e1d006e9476d738aa200751b73b","sao paulo","SP",63,63,8,7748.50,1053.34,8801.84,4.60
"5b92bfa4120daa27c574daa2e386c693","sorocaba","SP",1,1,1,14.00,10.96,24.96,3.00
"5b97c06a046398e7005b2b7c0d707a92","joao pinheiro","MG",4,4,1,1519.96,249.63,1769.59,3.25
"5bba18b40e8c973b0f32e748004775b0","itajobi","SP",1,1,1,739.98,44.82,784.80,5.00
"5bc237df65098fe211bb4818f4d26d78","uberlandia","MG",2,2,2,126.80,57.09,183.89,4.50
"5bc24d989e71e93c33e50a7782431b0e","campo do meio","MG",17,17,9,3148.00,588.53,3736.53,4.35
"5bc55dbe2f12b6af6d83ed46023e0dc8","coronel fabriciano","MG",17,21,9,2992.10,417.28,3409.38,2.33
"5bf397d04035b5f45cc41e82ec106803","sao paulo","SP",3,4,2,1525.00,47.28,1572.28,4.25
"5bffbafbb22daf6d3bfc216a46db8708","nilopolis","RJ",21,23,8,5239.70,454.50,5694.20,4.70
"5c030029b5916fed0986310385ec9009","sao jose","SC",7,10,6,4164.40,915.50,5079.90,4.90
"5c243662ce92d84573bfaff24c3e3700","sao paulo","SP",98,100,24,32862.02,1775.64,34637.66,4.13
"5c3460cd3e8a984382ae254e7dd20d9f","sao jose do rio preto","SP",9,10,5,775.76,198.54,974.30,4.70
"5c603ffb38cbbf25a0e0698941324143","varginha","MG",2,2,2,348.80,44.81,393.61,1.00
"5c6d4016c2a288f074fa0848a2b653d2","sao paulo","SP",32,35,16,3159.00,514.17,3673.17,4.11
"5c853bb56f70f4d14218944bae111d7a","cotia","SP",23,24,12,263.13,251.06,514.19,4.04
"5ca5d579b5857ee8709479b1047cecc3","sao paulo","SP",2,2,2,339.89,23.99,363.88,1.00
"5cbbd5a299cab112b7bf23862255e43e","pinhais","PR",36,38,22,2726.06,659.15,3385.21,4.32
"5cf13accae3222c70a9cac40818ae839","patos de minas","MG",149,156,34,14383.20,3019.27,17402.47,4.44
"5cf1ec37aea089f45110c70653a166ab","sao paulo","SP",3,3,1,50.00,43.10,93.10,3.67
"5d0363b33554b373851fc1622e4d5f3c","atibaia","SP",94,95,54,6610.79,2192.18,8802.97,4.05
"5d043cd5512d4bd2f88e5ccdd5736c38","sao paulo","SP",1,1,1,650.00,64.91,714.91,2.00
"5d378b73ab7dd6f0418d743e5dcb0bd1","sao paulo","SP",7,7,3,13243.00,393.28,13636.28,3.86
"5d3bb11474a06bdc23fb9e89f1164ee0","assis","SP",31,32,10,3654.60,524.22,4178.82,3.94
"5d505d2298ad549e4e4e835562fa0c1e","birigui","SP",2,2,1,249.80,28.34,278.14,5.00
"5d76d80a2f5f39c891b996a1bf4c9853","sao paulo","SP",6,6,5,1238.50,171.25,1409.75,4.83
"5d9dc90a686a8fddacffab6bab5653a3","santana de parnaiba","SP",12,12,5,3761.94,369.33,4131.27,4.17
"5d9f3746e112e696f98ea22c56b3e912","sao paulo","SP",1,1,1,1322.64,47.77,1370.41,5.00
"5db42a6cd9bf1bf0d3aab9582767f168","vitoria","ES",1,1,1,200.00,19.33,219.33,5.00
"5dc203c7b84a0e71e878a179de05fb9a","pompeia","SP",5,5,3,421.90,128.15,550.05,4.00
"5dc4bdaf869e8c77c648078cbe8d59c2","florianopolis","SC",1,1,1,292.99,34.50,327.49,1.00
"5dceca129747e92ff8ef7a997dc4f8ca","santa barbara d´oeste","SP",325,346,48,112155.53,13661.39,125816.92,3.99
"5de1c80811ce7007f62f00d971236c09","florianopolis","SC",2,2,2,76.80,30.95,107.75,5.00
"5debea795b07621e1f90532e18f96145","apucarana","PR",25,33,22,1883.78,504.35,2388.13,4.27
"5def4c3732941a971cba8fdee992ede1","sao paulo","SP",5,6,5,134.80,66.24,201.04,4.50
"5e063e85d44b0f5c3e6ec3131103a57e","sao paulo","SP",1,1,1,22.90,7.42,30.32,5.00
"5e105f5c9f63f5f1fd75d6cb942e55b1","sao jose do rio preto","SP",8,8,6,1471.90,273.83,1745.73,4.50
"5e106d93b717c2682b9383da480364a1","santa terezinha de itaipu","PR",1,1,1,445.90,21.71,467.61,5.00
"5e25c632f9db6cfb8bc100421c2737b6","chapeco","SC",1,1,1,259.00,19.91,278.91,5.00
"5e49e3a44bdeb5aab2684258bbd4f525","balenario camboriu","SC",3,3,2,507.00,52.77,559.77,4.67
"5e9f5bd34e0830569f05c9d4f56e04a8","porto alegre","RS",2,2,1,239.98,34.88,274.86,4.50
"5ee7fd217d08dfe5d3e2f51f96a12c9a","vargem grande do sul","SP",9,9,8,1165.50,269.68,1435.18,3.44
"5eeb9c756d9780b96283e5a2ac6da334","ribeirao preto","SP",9,9,7,2471.00,247.74,2718.74,4.22
"5ef131ac72773e5b3f6c0d63cf424657","ribeirao preto","SP",10,11,8,575.79,246.20,821.99,3.82
"5f0057b677eb963672bf05dfa3f16c34","sao paulo","SP",5,5,5,312.88,67.01,379.89,4.20
"5f06030071324cc52bf0304014ac7234","marilia","SP",4,4,1,783.96,100.35,884.31,4.00
"5f1dc28029d2c244352a68107ec2b542","sao paulo","SP",62,78,36,2807.30,996.16,3803.46,4.43
"5f2684dab12e59f83bef73ae57724e45","sao paulo","SP",68,74,29,9000.87,1122.19,10123.06,3.77
"5f26c1408a65b42a7224cd463bdf3292","arapongas","PR",10,10,9,1139.80,217.29,1357.09,4.80
"5f3ae9136c875522250f8184f253413a","sao paulo","SP",43,46,24,1158.00,615.76,1773.76,4.58
"5f57db27027655e6c6a391601daa0258","viana","ES",1,1,1,98.00,53.04,151.04,5.00
"5f5a58930c3c35f3b5af264f34fb8c85","ribeirao preto","SP",3,3,2,560.00,68.59,628.59,5.00
"5f5b43b2bffa8656e4bc6efeb13cc649","sao paulo","SP",27,29,18,3677.20,555.45,4232.65,4.45
"5f67c6082caacb26e431a7b17940cece","maringa","PR",13,14,3,1662.60,208.43,1871.03,3.57
"5f7300535881cef3b625fd683cf7d145","canoas","RS",10,11,7,665.98,170.85,836.83,4.45
"5fd924b4836098a5be0ecf81ba054ce0","sao paulo","SP",7,8,8,1148.80,135.54,1284.34,4.00
"602044f2c16190c2c6e45eb35c2e21cb","ibitinga","SP",50,57,27,3739.16,938.28,4677.44,2.96
"6025c79c035c3d772133b8b8238463b2","pinhais/pr","PR",2,4,3,989.74,108.59,1098.33,5.00
"6039e27294dc75811c0d8a39069f52c0","osasco","SP",64,75,10,13670.70,2376.47,16047.17,3.83
"60562ab00b8054280520d390c8c0045c","sao paulo","SP",17,17,5,2943.00,304.09,3247.09,4.76
"6061155addc1e54b4cfb51c1c2a32ad8","campinas","SP",28,33,15,15633.40,879.91,16513.31,4.70
"606ce7768feac12c5e8bd58db8b08f0f","campinas","SP",5,5,5,2916.60,102.26,3018.86,4.80
"609e1a9a6c2539919b8205cf7c4e6ff0","brusque","SC",87,130,69,6595.23,2687.19,9282.42,3.60
"60ad151920c4f6f3ebbe8cfdf6166779","carapicuiba","SP",2,2,1,130.00,20.67,150.67,1.00
"60da8bfa7eebe230b7d66ac4082d79b3","fernando prestes","SP",3,3,2,86.60,38.67,125.27,4.33
"610f72e407cdd7caaa2f8167b0163fd8","sao paulo","SP",16,17,16,13585.16,844.29,14429.45,3.71
"612170e34b97004b3ba37eae81836b4c","novo hamburgo","RS",107,110,48,23065.02,2307.06,25372.08,4.43
"612a743d294c27884fb7b80d2b19ba35","curitiba","PR",2,3,2,3057.70,104.45,3162.15,4.33
"615005a3ef192c00c6f0e977cee3d2bc","itu","SP",10,11,2,286.50,155.64,442.14,3.91
"615c3462099ffa940d37b17dfda19594","rio de janeiro","RJ",2,2,2,229.00,32.05,261.05,5.00
"6179a28a13a726c29b3bf54c070dccab","varginha","MG",2,2,1,600.00,86.24,686.24,3.00
"6187a137b2af59dfdbad8d9f8c373c14","osasco","SP",2,2,1,74.80,30.22,105.02,3.00
"61b18775be84fb700a6b2d0ba097bf66","araraquara","SP",4,5,4,334.50,101.51,436.01,4.60
"61b893c57e33626afb104d4112b1be76","divisa nova","MG",1,1,1,74.99,13.10,88.09,1.00
"61c36f0fc4a47f9532e5512b66668e62","guarulhos","SP",1,1,1,750.00,17.69,767.69,1.00
"61f159ef6da2d441951d2c0efa719362","serra","ES",3,3,3,154.97,61.01,215.98,1.00
"620c87c171fb2a6dd6e8bb4dec959fc6","petropolis","RJ",740,798,129,114774.50,14135.21,128909.71,4.21
"6219ba2359cfb97f2e38fd4c321eb309","sao paulo","SP",6,6,4,487.50,103.05,590.55,3.40
"6235903333ba7de1928c869e268e5964","treze tilias","SC",1,1,1,94.06,41.42,135.48,5.00
"623ad9d0c1e14bb5464a8c72bff7b4af","claudio","MG",1,1,1,95.00,38.96,133.96,4.00
"624f4ece8da4aafb77699233d480f8ef","sao paulo","SP",53,55,9,9205.00,1722.37,10927.37,4.19
"626ab1cd96932367f0eeec2e47046c12","sao paulo","SP",3,3,3,1310.00,80.47,1390.47,4.67
"62760d278921b5f352461620d68a9cee","salto","SP",3,3,2,397.00,53.10,450.10,3.67
